"gene_id","n_sets","set_members"
"LOC126277916",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278009",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278010",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278061",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278069",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278137",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278185",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126278199",5,"all_deseq2_results; all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_Control_diet_33_vs_83; DESeq2_Infected_diet_33_vs_83"
"LOC126278232",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278289",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278365",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278381",5,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126278407",5,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_33_vs_50"
"LOC126278456",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278501",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278514",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126278549",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278567",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278622",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278735",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126278758",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126278946",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126280394",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126280853",5,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126281097",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281298",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126281300",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126281302",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126281335",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126281351",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281404",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281446",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281483",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281508",5,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_33_vs_50"
"LOC126281527",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281562",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281581",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281598",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281635",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281636",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281715",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281750",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281781",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126281818",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281857",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281861",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126281862",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126282035",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126282115",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126282207",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126282268",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83; all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126282271",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126282679",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126283383",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126283960",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126283979",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126283989",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284030",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284038",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284043",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284105",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126284231",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284296",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284305",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284338",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284350",5,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126284375",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284383",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284452",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284460",5,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126284502",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126284573",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126284624",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284648",5,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126284686",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284752",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284768",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284811",5,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126284832",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126284898",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284908",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284941",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126285032",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126285233",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126285309",5,"all_deseq2_results; all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_Control_diet_33_vs_83"
"LOC126285340",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126291606",5,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126291743",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126291751",5,"all_deseq2_results; DESeq2_Infected_diet_33_vs_50; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients"
"LOC126291805",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126291884",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126291948",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126292134",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126292145",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126292302",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126293178",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126293269",5,"all_deseq2_results; all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
