"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0051233","spindle midzone","spindle midzone","CC",NA,"7/229","22/5969",8.29356887653831,0.00770975942712156,0.00770975942712156,7,7,"LOC126266746; LOC126267242; LOC126272743; LOC126278346; LOC126334614; LOC126334768; LOC126334907","aurB; borr; IAP5; kinesin-4B; kinesin-A; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0005819","spindle","spindle","CC",NA,"11/229","61/5969",4.70033645930274,0.00883406700524358,0.00883406700524358,11,11,"LOC126266746; LOC126267242; LOC126272743; LOC126278346; LOC126279120; LOC126282371; LOC126284276; LOC126284413; LOC126334614; LOC126334768; LOC126334907","aurB; borr; Cdk1; IAP5; kinesin-4B; kinesin-A; mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0035239","tube morphogenesis","tube morphogenesis","BP",NA,"33/229","405/5969",2.12385573346272,0.0102153414349128,0.0102153414349128,33,33,"LOC126266657; LOC126266752; LOC126266832; LOC126267315; LOC126267456; LOC126267773; LOC126267997; LOC126268712; LOC126271949; LOC126278037; LOC126278678; LOC126278940; LOC126280740; LOC126284584; LOC126284630; LOC126295214; LOC126297795; LOC126298286; LOC126298412; LOC126298492; LOC126298915; LOC126299004; LOC126299078; LOC126334820; LOC126335068; LOC126336809; LOC126336858; LOC126346953; LOC126354218; LOC126354642; LOC126354720; LOC126354819; LOC126365980","ap; ato; bi; ck; emc; form3; ft; hdc; if; LanB2; mmy; pot; Ptc; rn; sca; Ser; ss; trh; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0044283","small molecule biosynthetic process","small molecule biosynthetic process","BP",NA,"17/229","141/5969",3.14264919941776,0.0102153414349128,0.0102153414349128,17,17,"LOC126267222; LOC126278002; LOC126281648; LOC126281861; LOC126281958; LOC126284002; LOC126284573; LOC126293368; LOC126299116; LOC126299150; LOC126305900; LOC126320178; LOC126325353; LOC126333165; LOC126336244; LOC126347864; LOC126355885","CYP306A1; Cyp314a1; CYP315A1; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0040003","chitin-based cuticle development","chitin-based cuticle development","BP",NA,"12/229","84/5969",3.72364316905802,0.0273824524785843,0.0273824524785843,12,12,"LOC126267997; LOC126271949; LOC126284250; LOC126284756; LOC126297795; LOC126297845; LOC126299078; LOC126336345; LOC126336597; LOC126336602; LOC126336809; LOC126354720","ck; Gld; mmy; pot; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0060541","respiratory system development","respiratory system development","BP",NA,"18/229","171/5969",2.74373707193749,0.0283155003865361,0.0283155003865361,18,18,"LOC126266657; LOC126266830; LOC126267060; LOC126271949; LOC126278037; LOC126278678; LOC126278940; LOC126284630; LOC126298492; LOC126298915; LOC126299078; LOC126329244; LOC126336345; LOC126346953; LOC126354218; LOC126354720; LOC126354819; LOC126361668","form3; ft; hdc; if; mmy; sli; trh; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0007494","midgut development","midgut development","BP",NA,"7/229","30/5969",6.08195050946143,0.0294814604676897,0.0294814604676897,7,7,"LOC126266752; LOC126267773; LOC126299150; LOC126320178; LOC126335068; LOC126354642; LOC126354819","Cyp314a1; CYP315A1; emc; if; LanB2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0060562","epithelial tube morphogenesis","epithelial tube morphogenesis","BP",NA,"30/229","379/5969",2.06323236280259,0.0294814604676897,0.0294814604676897,30,30,"LOC126266657; LOC126266832; LOC126267315; LOC126267456; LOC126267997; LOC126268712; LOC126271949; LOC126278037; LOC126278678; LOC126278940; LOC126280740; LOC126284584; LOC126284630; LOC126295214; LOC126297795; LOC126298286; LOC126298412; LOC126298492; LOC126298915; LOC126299004; LOC126299078; LOC126334820; LOC126335068; LOC126336809; LOC126336858; LOC126354218; LOC126354642; LOC126354720; LOC126354819; LOC126365980","ap; ato; bi; ck; emc; form3; ft; hdc; if; mmy; pot; Ptc; rn; sca; Ser; ss; trh; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0001676","long-chain fatty acid metabolic process","long-chain fatty acid metabolic process","BP",NA,"5/229","15/5969",8.68850072780204,0.0412685912044905,0.0412685912044905,5,5,"LOC126281648; LOC126281861; LOC126284002; LOC126291873; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0007424","open tracheal system development","open tracheal system development","BP",NA,"17/229","164/5969",2.70191181169454,0.0412685912044905,0.0412685912044905,17,17,"LOC126266657; LOC126266830; LOC126267060; LOC126271949; LOC126278037; LOC126278678; LOC126278940; LOC126284630; LOC126298492; LOC126298915; LOC126299078; LOC126329244; LOC126346953; LOC126354218; LOC126354720; LOC126354819; LOC126361668","form3; ft; hdc; if; mmy; sli; trh; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0006082","organic acid metabolic process","organic acid metabolic process","BP",NA,"22/229","255/5969",2.24878842366641,0.0539323096796899,0.0539323096796899,22,22,"LOC126266657; LOC126267222; LOC126267535; LOC126267953; LOC126278002; LOC126281446; LOC126281648; LOC126281672; LOC126281861; LOC126284002; LOC126291873; LOC126293368; LOC126323251; LOC126325353; LOC126334596; LOC126335256; LOC126335505; LOC126336122; LOC126336244; LOC126336866; LOC126345263; LOC126347864","Aldh; Idh; Men; Nmdmc; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0019752","carboxylic acid metabolic process","carboxylic acid metabolic process","BP",NA,"21/229","236/5969",2.31938790615054,0.0539323096796899,0.0539323096796899,21,21,"LOC126267222; LOC126267535; LOC126267953; LOC126278002; LOC126281446; LOC126281648; LOC126281672; LOC126281861; LOC126284002; LOC126291873; LOC126293368; LOC126323251; LOC126325353; LOC126334596; LOC126335256; LOC126335505; LOC126336122; LOC126336244; LOC126336866; LOC126345263; LOC126347864","Aldh; Idh; Men; Nmdmc; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0043436","oxoacid metabolic process","oxoacid metabolic process","BP",NA,"22/229","255/5969",2.24878842366641,0.0539323096796899,0.0539323096796899,22,22,"LOC126266657; LOC126267222; LOC126267535; LOC126267953; LOC126278002; LOC126281446; LOC126281648; LOC126281672; LOC126281861; LOC126284002; LOC126291873; LOC126293368; LOC126323251; LOC126325353; LOC126334596; LOC126335256; LOC126335505; LOC126336122; LOC126336244; LOC126336866; LOC126345263; LOC126347864","Aldh; Idh; Men; Nmdmc; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0007431","salivary gland development","salivary gland development","BP",NA,"11/229","84/5969",3.41333957163652,0.055504984306382,0.055504984306382,11,11,"LOC126266752; LOC126266830; LOC126266832; LOC126267773; LOC126273293; LOC126278678; LOC126284394; LOC126297938; LOC126298915; LOC126346953; LOC126354819","Eip74EF; hdc; if; LanB2; Ser; sli; trh; unannotated; unc-5"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0035152","regulation of tube architecture, open tracheal system","regulation of tube architecture, open tracheal system","BP",NA,"10/229","71/5969",3.67119749062058,0.055504984306382,0.055504984306382,10,10,"LOC126271949; LOC126278037; LOC126278940; LOC126284630; LOC126299078; LOC126329244; LOC126346953; LOC126354720; LOC126354819; LOC126361668","ft; if; mmy; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0035272","exocrine system development","exocrine system development","BP",NA,"11/229","84/5969",3.41333957163652,0.055504984306382,0.055504984306382,11,11,"LOC126266752; LOC126266830; LOC126266832; LOC126267773; LOC126273293; LOC126278678; LOC126284394; LOC126297938; LOC126298915; LOC126346953; LOC126354819","Eip74EF; hdc; if; LanB2; Ser; sli; trh; unannotated; unc-5"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0005777","peroxisome","peroxisome","CC",NA,"11/229","87/5969",3.29563820709732,0.0624894676625725,0.0624894676625725,11,11,"LOC126267953; LOC126278002; LOC126281648; LOC126281672; LOC126281861; LOC126335505; LOC126336244; LOC126345263; LOC126347864; LOC126354439; LOC126354620","Idh; Sod; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0035337","fatty-acyl-CoA metabolic process","fatty-acyl-CoA metabolic process","BP",NA,"5/229","18/5969",7.24041727316836,0.0624894676625725,0.0624894676625725,5,5,"LOC126281648; LOC126281861; LOC126291873; LOC126347864; LOC126354620","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0042579","microbody","microbody","CC",NA,"11/229","87/5969",3.29563820709732,0.0624894676625725,0.0624894676625725,11,11,"LOC126267953; LOC126278002; LOC126281648; LOC126281672; LOC126281861; LOC126335505; LOC126336244; LOC126345263; LOC126347864; LOC126354439; LOC126354620","Idh; Sod; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0072686","mitotic spindle","mitotic spindle","CC",NA,"5/229","18/5969",7.24041727316836,0.0624894676625725,0.0624894676625725,5,5,"LOC126266746; LOC126278346; LOC126279120; LOC126282371; LOC126284276","Cdk1; IAP5; mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0000278","mitotic cell cycle","mitotic cell cycle","BP",NA,"22/229","269/5969",2.13175110793656,0.0673562547278075,0.0673562547278075,22,22,"LOC126266746; LOC126266832; LOC126267242; LOC126267997; LOC126272743; LOC126278346; LOC126278524; LOC126279120; LOC126282371; LOC126284030; LOC126284276; LOC126284413; LOC126291792; LOC126326589; LOC126334614; LOC126334768; LOC126334907; LOC126335346; LOC126335481; LOC126336858; LOC126354218; LOC126354501","ato; aurB; borr; Cdk1; glu; IAP5; kinesin-4B; kinesin-A; lok; mad2; mus209; scra; Ser; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0032787","monocarboxylic acid metabolic process","monocarboxylic acid metabolic process","BP",NA,"12/229","105/5969",2.97891453524641,0.0673562547278075,0.0673562547278075,12,12,"LOC126267953; LOC126278002; LOC126281446; LOC126281648; LOC126281861; LOC126284002; LOC126291873; LOC126336122; LOC126336244; LOC126336866; LOC126345263; LOC126347864","Aldh; Men; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0042335","cuticle development","cuticle development","BP",NA,"14/229","135/5969",2.70308911531619,0.0673562547278075,0.0673562547278075,14,14,"LOC126266832; LOC126267997; LOC126271949; LOC126284250; LOC126284756; LOC126297795; LOC126297845; LOC126299078; LOC126336345; LOC126336597; LOC126336602; LOC126336809; LOC126354720; LOC126355865","ck; CTLMA6; Gld; mmy; pot; Ser; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0042558","pteridine-containing compound metabolic process","pteridine-containing compound metabolic process","BP",NA,"4/229","11/5969",9.4783644303295,0.0673562547278075,0.0673562547278075,4,4,"LOC126267222; LOC126299116; LOC126323251; LOC126325353","Nmdmc; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0061162","establishment of monopolar cell polarity","establishment of monopolar cell polarity","BP",NA,"4/229","11/5969",9.4783644303295,0.0673562547278075,0.0673562547278075,4,4,"LOC126278037; LOC126278940; LOC126284630; LOC126354218","ft; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0061339","establishment or maintenance of monopolar cell polarity","establishment or maintenance of monopolar cell polarity","BP",NA,"4/229","11/5969",9.4783644303295,0.0673562547278075,0.0673562547278075,4,4,"LOC126278037; LOC126278940; LOC126284630; LOC126354218","ft; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:1901570","fatty acid derivative biosynthetic process","fatty acid derivative biosynthetic process","BP",NA,"5/229","19/5969",6.85934267984371,0.0673562547278075,0.0673562547278075,5,5,"LOC126281648; LOC126281861; LOC126291873; LOC126347864; LOC126354620","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:1902850","microtubule cytoskeleton organization involved in mitosis","microtubule cytoskeleton organization involved in mitosis","BP",NA,"9/229","64/5969",3.66546124454148,0.0695609453372995,0.0695609453372995,9,9,"LOC126266746; LOC126267242; LOC126267997; LOC126278346; LOC126284030; LOC126284413; LOC126334614; LOC126334768; LOC126354218","aurB; IAP5; kinesin-4B; kinesin-A; mus209; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0006023","aminoglycan biosynthetic process","aminoglycan biosynthetic process","BP",NA,"5/229","20/5969",6.51637554585153,0.0707898506717466,0.0707898506717466,5,5,"LOC126266657; LOC126271949; LOC126299078; LOC126336345; LOC126354720","mmy; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0035148","tube formation","tube formation","BP",NA,"5/229","20/5969",6.51637554585153,0.0707898506717466,0.0707898506717466,5,5,"LOC126271949; LOC126298915; LOC126299078; LOC126346953; LOC126354720","mmy; trh; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0045172","germline ring canal","germline ring canal","CC",NA,"5/229","20/5969",6.51637554585153,0.0707898506717466,0.0707898506717466,5,5,"LOC126267997; LOC126278524; LOC126336809; LOC126337018; LOC126356100","ck; scra; unannotated"
